chr22	19019722	19019873	152	15	100	0.658	0.943
chr22	19028643	19028745	103	9	62	0.602	1.016
chr22	19071279	19072354	1076	84	751	0.698	0.643
chr22	19109076	19110321	1246	133	902	0.724	0.82
chr22	19118918	19119901	984	54	569	0.578	0.662
chr22	19131607	19132434	828	56	486	0.587	0.794
chr22	19136190	19136875	686	53	461	0.672	0.684
chr22	19137004	19138858	1855	214	1371	0.739	0.854
chr22	19157026	19157410	385	37	233	0.605	1.053
chr22	19158736	19159712	977	85	686	0.702	0.708
chr22	19165128	19166817	1690	202	1277	0.756	0.837
chr22	19278695	19280143	1449	130	964	0.665	0.811
chr22	19418719	19420308	1590	200	1153	0.725	0.958
chr22	19434817	19435557	741	95	524	0.707	1.028
chr22	19466175	19466815	641	56	430	0.671	0.781
chr22	19467011	19467812	802	59	484	0.603	0.834
chr22	19510901	19512255	1355	148	959	0.708	0.873
chr22	19554053	19554832	780	56	486	0.623	0.74
chr22	19608264	19608586	323	14	188	0.582	0.518
chr22	19620279	19620430	152	11	95	0.625	0.755
chr22	19629059	19629182	124	10	78	0.629	0.817
chr22	19644074	19644206	133	10	90	0.677	0.658
chr22	19701584	19702465	882	124	692	0.785	0.914
chr22	19705362	19706714	1353	179	1023	0.756	0.926
chr22	19709168	19709550	383	35	257	0.671	0.812
chr22	19709696	19712107	2412	237	1703	0.706	0.789
chr22	19712712	19715312	2601	290	1827	0.702	1.165
chr22	19718255	19718737	483	40	336	0.696	0.703
chr22	19724425	19724525	101	9	69	0.683	0.859
chr22	19742741	19744654	1914	158	1306	0.682	0.715
chr22	19746188	19746370	183	24	139	0.76	0.91
chr22	19746959	19747566	608	43	411	0.676	0.63
chr22	19748048	19749586	1539	195	1133	0.736	0.935
chr22	19750851	19751003	153	12	95	0.621	0.816
chr22	19751293	19751411	119	10	76	0.639	0.824
chr22	19751654	19751910	257	23	175	0.681	0.801
chr22	19752591	19752727	137	10	82	0.599	0.839
chr22	19753253	19755014	1762	221	1294	0.734	0.945
chr22	19755678	19755790	113	7	74	0.655	0.585
chr22	19771863	19772183	321	19	209	0.651	0.559
chr22	19776300	19776449	150	17	104	0.693	0.956
chr22	19787114	19787202	89	6	60	0.674	0.604
chr22	19794192	19794368	177	10	97	0.548	0.753
chr22	19830640	19830884	245	13	130	0.531	0.757
chr22	19841975	19843153	1179	122	824	0.699	0.848
chr22	19867927	19868376	450	22	271	0.602	0.568
chr22	19868626	19868934	309	15	174	0.563	0.613
chr22	19879447	19879698	252	17	171	0.679	0.586
chr22	19879852	19879911	60	9	46	0.767	1.038
chr22	19880085	19880280	196	11	127	0.648	0.54
chr22	19894423	19895587	1165	73	744	0.639	0.666
chr22	19923304	19923382	79	5	40	0.506	0.997
chr22	19924705	19924845	141	4	65	0.461	0.534
chr22	19929167	19929469	303	47	238	0.785	1.013
chr22	19935196	19935520	325	14	180	0.554	0.563
chr22	19946634	19946991	358	19	220	0.615	0.562
chr22	19960569	19961709	1141	78	765	0.67	0.612
chr22	19967313	19967739	427	41	304	0.712	0.762
chr22	19974342	19974889	548	63	431	0.786	0.743
chr22	20003551	20004802	1252	165	933	0.745	0.953
chr22	20008420	20008987	568	69	414	0.729	0.926
chr22	20067294	20068367	1074	138	761	0.709	1.025
chr22	20073528	20073932	405	27	244	0.602	0.735
chr22	20103693	20104023	331	22	213	0.644	0.644
chr22	20104354	20105730	1377	164	990	0.719	0.924
chr22	20109676	20110152	477	19	264	0.553	0.524
chr22	20118594	20119774	1181	154	929	0.787	0.843
chr22	20127063	20127417	355	24	227	0.639	0.681
chr22	20130466	20131266	801	63	565	0.705	0.659
chr22	20132706	20132918	213	11	135	0.634	0.514
chr22	20133537	20133688	152	12	97	0.638	0.782
chr22	20142881	20143018	138	14	102	0.739	0.772
chr22	20226705	20226895	191	14	128	0.67	0.696
chr22	20229048	20230388	1341	88	910	0.679	0.579
chr22	20254572	20256028	1457	161	1081	0.742	0.803
chr22	20286047	20287680	1634	157	1179	0.722	0.783
chr22	20287887	20288288	402	17	233	0.58	0.521
chr22	20307110	20308027	918	109	655	0.714	0.938
chr22	20341935	20343065	1131	100	613	0.542	1.204
chr22	20343203	20343601	399	27	185	0.464	1.265
chr22	20377854	20380310	2457	221	1718	0.699	0.742
chr22	20427157	20428564	1408	172	1067	0.758	0.865
chr22	20459303	20461425	2123	225	1498	0.706	0.853
chr22	20483696	20484770	1075	147	828	0.77	0.928
chr22	20486492	20486636	145	14	99	0.683	0.848
chr22	20500335	20500939	605	33	406	0.671	0.489
chr22	20501938	20502688	751	39	456	0.607	0.567
chr22	20503285	20503518	234	14	147	0.628	0.607
chr22	20503823	20504257	435	39	340	0.782	0.606
chr22	20639007	20640955	1949	148	980	0.503	1.203
chr22	20671191	20671851	661	35	431	0.652	0.505
chr22	20672376	20672495	120	9	89	0.742	0.547
chr22	20672818	20673554	737	37	447	0.607	0.551
chr22	20674164	20674404	241	15	153	0.635	0.618
chr22	20674749	20675129	381	35	302	0.793	0.611
chr22	20708739	20716569	7831	1208	5306	0.678	1.347
chr22	20746723	20747165	443	45	330	0.745	0.733
chr22	20748116	20748802	687	72	455	0.662	0.957
chr22	20759744	20760924	1181	105	788	0.667	0.803
chr22	20772689	20772944	256	26	178	0.695	0.842
chr22	20778368	20779132	765	34	490	0.641	0.435
chr22	20779387	20780545	1159	153	869	0.75	0.948
chr22	20783467	20784397	931	82	630	0.677	0.772
chr22	20784723	20786202	1480	161	1049	0.709	0.868
chr22	20790675	20792666	1992	204	1443	0.724	0.797
chr22	20819347	20819553	207	13	131	0.633	0.628
chr22	20849312	20850400	1089	138	822	0.755	0.89
chr22	20850897	20851064	168	15	97	0.577	1.072
chr22	20861701	20862704	1004	72	618	0.616	0.773
chr22	20928178	20928267	90	8	57	0.633	0.887
chr22	20940815	20941041	227	15	153	0.674	0.614
chr22	21022015	21022714	700	73	494	0.706	0.838
chr22	21024801	21025607	807	78	587	0.727	0.731
chr22	21043714	21043970	257	27	164	0.638	1.036
chr22	21056301	21058794	2494	217	1747	0.7	0.714
chr22	21081569	21081754	186	9	119	0.64	0.512
chr22	21088383	21088543	161	9	99	0.615	0.614
chr22	21133867	21134067	201	13	102	0.507	1.054
chr22	21212473	21213695	1223	129	881	0.72	0.827
chr22	21271411	21272617	1207	133	836	0.693	0.919
chr22	21311360	21312237	878	81	624	0.711	0.737
chr22	21319251	21319810	560	72	446	0.796	0.829
chr22	21333627	21334098	472	33	307	0.65	0.681
chr22	21336236	21336866	631	81	447	0.708	1.031
chr22	21355792	21356786	995	114	671	0.674	1.009
chr22	21368240	21368767	528	48	355	0.672	0.812
chr22	21385336	21386011	676	39	421	0.623	0.6
chr22	21386595	21386991	397	40	292	0.736	0.809
chr22	21400016	21400468	453	37	301	0.664	0.754
chr22	21421994	21422160	167	7	95	0.569	0.55
chr22	21482335	21482569	235	23	147	0.626	1.018
chr22	21496607	21496928	322	40	233	0.724	0.979
chr22	21505669	21506065	397	36	314	0.791	0.605
chr22	21537615	21539049	1435	170	941	0.656	1.106
chr22	21539186	21539584	399	27	187	0.469	1.238
chr22	21622238	21622522	285	35	206	0.723	0.97
chr22	21636565	21636798	234	26	148	0.632	1.113
chr22	21662147	21662593	447	30	210	0.47	1.219
chr22	21662729	21663774	1046	121	671	0.641	1.129
chr22	21695135	21695549	415	38	325	0.783	0.61
chr22	21695862	21696119	258	15	163	0.632	0.585
chr22	21696719	21697473	755	40	454	0.601	0.592
chr22	21697810	21697919	110	10	82	0.745	0.669
chr22	21698552	21699066	515	28	343	0.666	0.493
chr22	21712834	21712946	113	10	78	0.69	0.761
chr22	21714705	21715789	1085	144	833	0.768	0.904
chr22	21738067	21740177	2111	221	1484	0.703	0.849
chr22	21770957	21772362	1406	171	1064	0.757	0.86
chr22	21799232	21800034	803	38	523	0.651	0.451
chr22	21800438	21801466	1029	66	675	0.656	0.596
chr22	21801750	21801869	120	9	87	0.725	0.593
chr22	21803264	21803372	109	6	63	0.578	0.68
chr22	21821588	21824094	2507	221	1751	0.698	0.729
chr22	21871137	21872543	1407	171	1069	0.76	0.855
chr22	21903267	21905378	2112	223	1489	0.705	0.851
chr22	21921879	21923009	1131	98	741	0.655	0.808
chr22	21977330	21977599	270	12	142	0.526	0.649
chr22	21982853	21984485	1633	165	1156	0.708	0.807
chr22	21986878	21987365	488	24	303	0.621	0.538
chr22	21996282	21997488	1207	117	830	0.688	0.835
chr22	22005888	22006203	316	24	208	0.658	0.702
chr22	22006339	22006747	409	38	283	0.692	0.793
chr22	22006867	22007049	183	22	134	0.732	0.897
chr22	22011589	22012610	1022	103	716	0.701	0.824
chr22	22020210	22020751	542	59	351	0.648	1.061
chr22	22031267	22031860	594	44	409	0.689	0.625
chr22	22057703	22058305	603	36	395	0.655	0.558
chr22	22068516	22068754	239	14	145	0.607	0.637
chr22	22089791	22090910	1120	154	859	0.767	0.943
chr22	22201413	22202207	795	64	555	0.698	0.661
chr22	22221056	22222368	1313	166	918	0.699	1.037
chr22	22237839	22239004	1166	88	836	0.717	0.587
chr22	22287854	22288122	269	20	172	0.639	0.761
chr22	22288352	22288475	124	10	79	0.637	0.81
chr22	22292130	22292876	747	46	482	0.645	0.592
chr22	22306422	22307403	982	78	694	0.707	0.651
chr22	22311659	22311857	199	16	126	0.633	0.802
chr22	22316852	22317058	207	10	140	0.676	0.427
chr22	22318363	22318540	178	10	112	0.629	0.568
chr22	22337009	22337376	368	45	259	0.704	1.01
chr22	22469167	22469849	683	73	484	0.709	0.851
chr22	22471943	22472728	786	80	576	0.733	0.759
chr22	22478452	22478686	235	13	145	0.617	0.627
chr22	22557665	22558108	444	25	287	0.646	0.539
chr22	22577767	22577913	147	14	96	0.653	0.893
chr22	22611712	22612058	347	15	178	0.513	0.657
chr22	22636868	22637045	178	16	104	0.584	1.06
chr22	22651763	22652547	785	76	543	0.692	0.811
chr22	22795775	22796320	546	39	376	0.689	0.607
chr22	22818518	22818580	63	5	32	0.508	1.275
chr22	22818763	22818973	211	8	107	0.507	0.59
chr22	22862624	22863211	588	67	421	0.716	0.89
chr22	22899288	22900081	794	41	459	0.578	0.619
chr22	22901338	22901699	362	26	230	0.635	0.73
chr22	22986966	22987215	250	25	158	0.632	1.015
chr22	23358419	23358548	130	10	80	0.615	0.831
chr22	23359208	23359607	400	41	306	0.765	0.701
chr22	23411932	23413598	1667	176	1192	0.715	0.842
chr22	23437577	23437722	146	12	97	0.664	0.755
chr22	23437922	23438538	617	47	386	0.626	0.783
chr22	23465441	23465578	138	10	78	0.565	0.922
chr22	23483998	23484276	279	25	190	0.681	0.778
chr22	23487433	23487899	467	47	321	0.687	0.876
chr22	23522226	23524450	2225	253	1589	0.714	0.893
chr22	23604869	23605552	684	55	475	0.694	0.749
chr22	23730371	23730465	95	11	71	0.747	0.85
chr22	23741921	23742438	518	33	345	0.666	0.588
chr22	23744570	23745099	530	70	414	0.781	0.898
chr22	23756930	23757281	352	23	237	0.673	0.577
chr22	23775519	23775929	411	19	259	0.63	0.467
chr22	23776130	23776240	111	8	83	0.748	0.519
chr22	23776818	23777473	656	32	405	0.617	0.512
chr22	23779890	23780656	767	35	404	0.527	0.658
chr22	23789088	23789354	267	17	173	0.648	0.607
chr22	23789487	23790005	519	19	278	0.536	0.514
chr22	23791590	23792097	508	29	291	0.573	0.699
chr22	23792587	23792769	183	12	115	0.628	0.665
chr22	23793320	23793548	229	12	153	0.668	0.475
chr22	23793737	23794366	630	27	377	0.598	0.479
chr22	23799234	23799499	266	13	180	0.677	0.428
chr22	23799684	23799803	120	8	77	0.642	0.681
chr22	23801103	23801630	528	50	343	0.65	0.899
chr22	23802624	23802923	300	20	207	0.69	0.571
chr22	23863294	23863525	232	15	124	0.534	0.962
chr22	23863761	23864346	586	65	412	0.703	0.905
chr22	23864887	23865120	234	23	166	0.709	0.784
chr22	23881743	23881943	201	13	110	0.547	0.888
chr22	23903266	23903375	110	12	93	0.845	0.611
chr22	23908167	23909179	1013	94	707	0.698	0.774
chr22	24059056	24059644	589	69	417	0.708	0.945
chr22	24086120	24086713	594	24	332	0.559	0.523
chr22	24093056	24093611	556	70	421	0.757	0.879
chr22	24105674	24105955	282	18	171	0.606	0.695
chr22	24109653	24110996	1344	108	939	0.699	0.659
chr22	24114925	24115452	528	66	403	0.763	0.862
chr22	24129128	24129752	625	87	454	0.726	1.055
chr22	24180550	24181776	1227	106	809	0.659	0.798
chr22	24191615	24192168	554	46	382	0.69	0.706
chr22	24196193	24197959	1767	135	1332	0.754	0.538
chr22	24199125	24200409	1285	100	807	0.628	0.79
chr22	24224762	24225019	258	17	173	0.671	0.59
chr22	24236292	24237713	1422	141	970	0.682	0.858
chr22	24256049	24256400	352	32	242	0.688	0.771
chr22	24278799	24279496	698	48	473	0.678	0.599
chr22	24291983	24292176	194	11	130	0.67	0.57
chr22	24303183	24303818	636	48	426	0.67	0.678
chr22	24308581	24309680	1100	91	699	0.635	0.82
chr22	24316067	24317165	1099	91	699	0.636	0.82
chr22	24321928	24322577	650	47	441	0.678	0.637
chr22	24333557	24333746	190	12	129	0.679	0.617
chr22	24372803	24373713	911	75	584	0.641	0.804
chr22	24383954	24384428	475	29	292	0.615	0.649
chr22	24407519	24408443	925	77	590	0.638	0.819
chr22	24461631	24461839	209	19	128	0.612	0.975
chr22	24551888	24552912	1025	111	735	0.717	0.852
chr22	24581701	24582255	555	39	374	0.674	0.624
chr22	24647400	24647624	225	22	140	0.622	1.01
chr22	24666461	24667471	1011	106	727	0.719	0.815
chr22	24712902	24714383	1482	109	1084	0.731	0.55
chr22	24810563	24810738	176	14	112	0.636	0.798
chr22	24811022	24811225	204	12	131	0.642	0.572
chr22	24819632	24820990	1359	159	1014	0.746	0.87
chr22	24829489	24829678	190	13	118	0.621	0.746
chr22	24890196	24891454	1259	106	844	0.67	0.751
chr22	24950483	24952132	1650	126	1085	0.658	0.708
chr22	24988656	24989280	625	83	483	0.773	0.906
chr22	25055122	25055374	253	24	159	0.628	0.978
chr22	25081888	25082113	226	26	171	0.757	0.808
chr22	25102488	25102583	96	7	48	0.5	1.185
chr22	25108228	25108386	159	13	105	0.66	0.751
chr22	25159912	25160195	284	27	190	0.669	0.871
chr22	25202033	25202554	522	68	398	0.762	0.9
chr22	25294202	25294401	200	9	125	0.625	0.474
chr22	25348224	25349745	1522	140	1074	0.706	0.749
chr22	25424052	25424551	500	29	336	0.672	0.514
chr22	25435027	25435631	605	25	343	0.567	0.516
chr22	25466081	25466230	150	10	98	0.653	0.626
chr22	25507227	25507794	568	36	395	0.695	0.525
chr22	25574988	25575487	500	49	335	0.67	0.874
chr22	25631939	25632099	161	16	116	0.72	0.769
chr22	25673688	25674463	776	50	518	0.668	0.579
chr22	25677931	25679274	1344	116	902	0.671	0.772
chr22	25746724	25746828	105	11	80	0.762	0.823
chr22	25755979	25756112	134	9	83	0.619	0.705
chr22	25761570	25761839	270	15	166	0.615	0.598
chr22	25763736	25764223	488	26	299	0.613	0.6
chr22	25800608	25801603	996	142	789	0.792	0.91
chr22	25815731	25816016	286	13	155	0.542	0.622
chr22	25816459	25817538	1080	97	752	0.696	0.749
chr22	25844048	25844233	186	15	123	0.661	0.752
chr22	25959878	25961369	1492	143	1020	0.684	0.828
chr22	26138195	26138506	312	18	168	0.538	0.826
chr22	26148755	26149869	1115	76	674	0.604	0.746
chr22	26422576	26423591	1016	53	595	0.586	0.609
chr22	26565231	26566113	883	100	649	0.735	0.85
chr22	26750894	26750977	84	8	53	0.631	1.135
chr22	26756889	26756985	97	4	48	0.495	0.719
chr22	26824671	26825681	1011	126	729	0.721	0.966
chr22	26829592	26830540	949	52	565	0.595	0.623
chr22	26853845	26854127	283	18	180	0.636	0.633
chr22	26879508	26880101	594	73	429	0.722	0.947
chr22	26895231	26895455	225	16	139	0.618	0.752
chr22	26908247	26908616	370	32	234	0.632	0.865
chr22	26936857	26937582	726	56	481	0.663	0.707
chr22	26985552	26986265	714	97	558	0.782	0.899
chr22	27041172	27041269	98	14	75	0.765	0.977
chr22	27053110	27053769	660	56	452	0.685	0.733
chr22	27053934	27054299	366	18	214	0.585	0.576
chr22	27054652	27054809	158	15	104	0.658	0.904
chr22	27068690	27069022	333	19	181	0.544	0.774
chr22	27152728	27153051	324	38	225	0.694	0.98
chr22	27163188	27163281	94	7	48	0.511	1.144
chr22	27163874	27164047	174	7	84	0.483	0.69
chr22	27168713	27169744	1032	83	814	0.789	0.517
chr22	27179966	27180142	177	8	87	0.492	0.76
chr22	27283196	27283392	197	11	99	0.503	0.885
chr22	27299265	27299663	399	23	240	0.602	0.717
chr22	27308931	27309094	164	9	96	0.585	0.676
chr22	27310741	27310993	253	15	140	0.553	0.843
chr22	27486745	27486817	73	5	51	0.699	0.567
chr22	27518706	27518817	112	5	56	0.5	0.723
chr22	27692282	27692574	293	14	160	0.546	0.646
chr22	27695452	27695537	86	8	53	0.616	1.124
chr22	27707153	27707625	473	21	260	0.55	0.61
chr22	27795208	27795432	225	13	128	0.569	0.725
chr22	27816990	27817206	217	14	137	0.631	0.653
chr22	27838548	27838666	119	7	63	0.529	0.905
chr22	27936812	27937216	405	18	207	0.511	0.681
chr22	27937565	27937921	357	16	190	0.532	0.643
chr22	27973174	27973636	463	18	249	0.538	0.539
chr22	28010274	28010562	289	42	203	0.702	1.179
chr22	28035055	28035232	178	13	100	0.562	0.944
chr22	28073984	28074195	212	14	117	0.552	0.87
chr22	28140189	28140504	316	18	196	0.62	0.618
chr22	28181302	28181426	125	11	78	0.624	0.934
chr22	28181612	28182010	399	12	198	0.496	0.514
chr22	28186773	28186880	108	9	64	0.593	0.953
chr22	28192841	28195466	2626	242	1827	0.696	0.762
chr22	28195715	28198593	2879	268	1981	0.688	0.788
chr22	28198828	28198989	162	10	87	0.537	0.933
chr22	28200563	28200845	283	16	170	0.601	0.627
chr22	28314402	28315930	1529	125	980	0.641	0.804
chr22	28394816	28394987	172	12	114	0.663	0.642
chr22	28788562	28788805	244	16	144	0.59	0.768
chr22	28838195	28839275	1081	51	659	0.61	0.509
chr22	28948946	28949728	783	57	538	0.687	0.618
chr22	29059343	29059601	259	20	154	0.595	0.881
chr22	29075012	29076220	1209	149	861	0.712	1
chr22	29137598	29138561	964	65	589	0.611	0.726
chr22	29168639	29169499	861	94	590	0.685	0.931
chr22	29196047	29196953	907	94	616	0.679	0.905
chr22	29278973	29281009	2037	219	1423	0.699	0.894
chr22	29426634	29426874	241	18	171	0.71	0.709
chr22	29445280	29446114	835	54	571	0.684	0.567
chr22	29446292	29446653	362	24	250	0.691	0.556
chr22	29467379	29467916	538	51	366	0.68	0.838
chr22	29468706	29470226	1521	153	1127	0.741	0.753
chr22	29533334	29533547	214	11	133	0.621	0.539
chr22	29601548	29602286	739	90	571	0.773	0.82
chr22	29663655	29665437	1783	152	1137	0.638	0.839
chr22	29702323	29703637	1315	118	918	0.698	0.737
chr22	29704082	29704721	640	56	445	0.695	0.725
chr22	29706642	29706956	315	17	210	0.667	0.487
chr22	29707524	29708222	699	46	501	0.717	0.516
chr22	29709333	29710446	1114	85	708	0.636	0.777
chr22	29710567	29712047	1481	169	1065	0.719	0.891
chr22	29784047	29784770	724	65	493	0.681	0.776
chr22	29811265	29811506	242	12	144	0.595	0.563
chr22	29866242	29866639	398	36	269	0.676	0.793
chr22	29875976	29877243	1268	175	939	0.741	1.009
chr22	29947919	29948673	755	59	536	0.71	0.621
chr22	29949521	29949991	471	34	298	0.633	0.723
chr22	29976963	29977264	302	32	214	0.709	0.853
chr22	29994107	29994539	433	43	312	0.721	0.765
chr22	29999138	30000141	1004	94	680	0.677	0.817
chr22	30039881	30040784	904	73	636	0.704	0.653
chr22	30115935	30117150	1216	175	959	0.789	0.928
chr22	30125406	30125618	213	18	141	0.662	0.801
chr22	30162890	30163107	218	22	142	0.651	0.954
chr22	30163351	30163717	367	32	215	0.586	1.021
chr22	30221042	30221202	161	8	90	0.559	0.657
chr22	30221667	30221868	202	12	111	0.55	0.789
chr22	30233975	30234515	541	46	361	0.667	0.776
chr22	30253826	30254830	1005	79	716	0.712	0.62
chr22	30279072	30279855	784	86	585	0.746	0.804
chr22	30338426	30338608	183	9	90	0.492	0.813
chr22	30462277	30462913	637	41	433	0.68	0.559
chr22	30476031	30476527	497	47	341	0.686	0.808
chr22	30639815	30639981	167	11	107	0.641	0.685
chr22	30642239	30642655	417	49	296	0.71	0.96
chr22	30649169	30649278	110	7	69	0.627	0.689
chr22	30662874	30663036	163	10	101	0.62	0.654
chr22	30684866	30686064	1199	104	820	0.684	0.747
chr22	30722486	30723291	806	92	596	0.739	0.838
chr22	30752351	30753215	865	95	573	0.662	1.003
chr22	30783059	30783621	563	80	449	0.798	0.913
chr22	30792948	30793313	366	36	267	0.73	0.742
chr22	30819400	30820447	1048	70	664	0.634	0.666
chr22	30821679	30822400	722	60	471	0.652	0.794
chr22	30901351	30901717	367	29	260	0.708	0.634
chr22	30938073	30938786	714	57	491	0.688	0.682
chr22	30938948	30939263	316	15	187	0.592	0.546
chr22	30950959	30952015	1057	99	689	0.652	0.893
chr22	30970471	30970853	383	60	319	0.833	0.956
chr22	30987459	30987937	479	35	278	0.58	0.923
chr22	30988191	30988385	195	20	121	0.621	1.099
chr22	30992747	30993053	307	27	227	0.739	0.651
chr22	31027638	31028364	727	55	488	0.671	0.673
chr22	31030944	31032945	2002	128	1363	0.681	0.555
